name;description;long;lat;idquartier;largeur;longueur;adresse
kml_16;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>786</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Victor Janton (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Angle";-1.7052213710416;48.1295493498488;;3.3;4.5;Angle rue Maurice Delahaye  -  Victor Janton (rue)
kml_162;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>170</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Père Joseph Wresinski (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th";-1.66892804153179;48.1370123397407;;3.3;4.4;au n° 3  -  Père Joseph Wresinski (rue du)
kml_163;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>635</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Père Joseph Wresinski (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th";-1.66962708124136;48.1370132947312;;2.2;5;Au droit du n°11  -  Père Joseph Wresinski (rue du)
kml_164;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>233</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Exupéry (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>en";-1.66107313497825;48.123742433454;;3.6;4.5;en face le n° 12  -  Saint-Exupéry (square)
kml_165;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>439</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Lanester (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devan";-1.66630810741565;48.1334113483098;;3.3;4.6;devant le N° 5  -  Lanester (allée de)
kml_166;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>438</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Lanester (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devan";-1.66714469304023;48.1339480564898;;3;5;devant le N° 9  -  Lanester (allée de)
kml_167;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>168</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Locminé (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>parki";-1.66940602089652;48.1365425881471;;3;4.5;parking à proximité du n° 2 rue Désiré Roullin  -  Locminé (square de)
kml_168;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>169</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Locminé (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>parki";-1.66968126450695;48.1365536188549;;3.5;4.5;parking   face rue Pablo Néruda  -  Locminé (square de)
kml_169;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>598</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Marbaudais (rue de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.66510681231487;48.1242929608663;;2;5.3;au n° 12  -  Marbaudais (rue de la)
kml_17;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>554</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Victor Janton (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.70506397166789;48.1293218699458;;3.3;4.5;au n° 6  -  Victor Janton (rue)
kml_170;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>694</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Maurepas (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.66215260523645;48.1272181392349;;3.3;4.2;au n°12  -  Maurepas (allée de)
kml_171;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>236</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Maurepas (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dr";-1.661372342579;48.1272289438359;;3.3;4.2;au droit du 18  -  Maurepas (allée de)
kml_172;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>237</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Maurepas (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.66022356120867;48.1272389029177;;2.1;5.4;au n° 24  -  Maurepas (allée de)
kml_173;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>268</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Maurepas (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face ";-1.66338138838186;48.127265405505;;2.7;4.7;face au N° 4 Allée de BRNO  -  Maurepas (allée de)
kml_174;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>488</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Père Joseph Wresinski (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th";-1.66832119091154;48.1371771249535;;3.3;4.5;au n° 6  -  Père Joseph Wresinski (rue du)
kml_175;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>546</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Quiberon (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au N°";-1.66657610102122;48.1354564611113;;3.3;5;au N° 84  -  Quiberon (allée de)
kml_176;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>1</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Capitaine Alfred Dreyfus (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</t";-1.67613933746422;48.1092083166173;;0;0;face église Toussaint  -  Capitaine Alfred Dreyfus (rue du)
kml_177;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>311</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jules Guesde (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>parkin";-1.68342060205102;48.1181970861223;;3.7;4.5;parking  à proximité du n° 81 bis rue de Dinan  -  Jules Guesde (rue)
kml_178;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>764</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Auguste Blanqui (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.68683382629479;48.1176840106316;;2.6;5.3;au N°56 rue Auguste Blanqui  -  Auguste Blanqui (rue)
kml_179;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>793</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Brest (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant le ";-1.69550031929446;48.1132190149654;;2;5;devant le n°160  -  Brest (rue de)
kml_18;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>785</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Victor Janton (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.70507016232639;48.1295746204166;;3.3;4.5;au n°8  angle rue Maurice Delahaye  -  Victor Janton (rue)
kml_180;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>799</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jean Danet (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au N° 28";-1.70802832261199;48.1108737038141;;2;5.3;au N° 28 square Joseph Arot  -  Jean Danet (rue)
kml_181;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>1924</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>41 ème régiment d'Infanterie (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>";-1.68868324283434;48.118537012377;;3.2;7;au n° 27  -  41 ème régiment d'Infanterie (avenue du)
kml_182;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>3205</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Kerviler (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°28</";-1.70561716071731;48.1073050341158;;3.2;5.3;au n°28  -  Kerviler (rue)
kml_183;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>6402</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Grande Charbonnière (square de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESS";-1.64606798605282;48.1239227373713;6;3.3;4.3;entrée est square N°2  -  Grande Charbonnière (square de la)
kml_184;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>806</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Riaval (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>davant le";-1.66856771756303;48.1008519951037;;1.9;5.3;davant le N°18  -  Riaval (rue de)
kml_185;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>30</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>50ème d'Artillerie (place du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> ";-1.68049304229127;48.1035302346806;;3.5;4.7;face au n° 3B  -  50ème d'Artillerie (place du)
kml_186;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>333</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Emmanuel Monuier (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> ";-1.66239246013472;48.1247751603029;;3.3;4;entre les n°5 et 7  -  Emmanuel Monuier (boulevard)
kml_187;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>334</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Abbé Henri Grégoire (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.64353524990754;48.0905948409219;;2;5.5;au n°3  -  Abbé Henri Grégoire (rue)
kml_188;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>138</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Vern (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droit du";-1.64989263549695;48.0946444521684;;1.8;5;au droit du n° 144  -  Vern (rue de)
kml_189;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>348</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Longs-Prés (rue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n";-1.65433680742841;48.1321016171254;;3.3;4.3;au n°12  -  Longs-Prés (rue des)
kml_19;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>113</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Lobineau (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droit d";-1.68385866409461;48.1008415751151;;1.9;5.5;au droit du n° 9  -  Lobineau (rue)
kml_190;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>157</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Amiral André Roux (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.63599511249059;48.1250820072188;6;3;4.3;face le n° 1 à gauche  -  Amiral André Roux (square)
kml_191;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>158</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Amiral André Roux (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.63594552670766;48.1250319256449;6;3;4.3;face le n° 1 à droite  -  Amiral André Roux (square)
kml_192;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>234</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Exupéry (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>A ";-1.66241841487983;48.1235702434319;;3;4.5;A l'arrière du N° 1  -  Saint-Exupéry (square)
kml_193;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>336</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Exupéry (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Au";-1.66171976532693;48.1232997956175;;3.6;4.4;Au N° 2  -  Saint-Exupéry (square)
kml_194;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>235</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Exupéry (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>de";-1.66140560930218;48.1236533542772;;3.55;4.5;devant centre social  au n°7  -  Saint-Exupéry (square)
kml_195;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>628</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Laurent (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dr";-1.65673591438345;48.1387133944086;;3.3;4.5;au droit de l'église Saint Laurent en face le n°1  -  Saint-Laurent (rue)
kml_196;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>490</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Sendaï (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°3";-1.65288509027668;48.1328345556338;;3.2;4.8;au n°3  (proche n°12)  -  Sendaï (square de)
kml_197;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>130</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Tanouarn (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à pr";-1.6547249040606;48.1350352974027;;2.8;5;à proximité du n° 1  -  Tanouarn (square de)
kml_198;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>154</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Lavoisier (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant le";-1.65324790139259;48.1173605092746;6;5;1.9;devant le N°20  à l'angle de la rue de Bellevue  -  Lavoisier (rue)
kml_199;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>155</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis Boulanger (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.63776188441106;48.1270744975756;;3.2;5;devant le n° 21  -  Louis Boulanger (square)
kml_2;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>482</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Président John Fitzgerald Kennedy (cours)</td> </tr><tr bgcolor=""#E3E3F3""> <th>";-1.70658069198574;48.1211698839338;;3;5;au n° 9  -  Président John Fitzgerald Kennedy (cours)
kml_20;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>671</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Lobineau (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant le ";-1.68436060162325;48.0981378113786;;1.9;6;devant le n°55  -  Lobineau (rue)
kml_200;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>161</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Amiral André Roux (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.6373456073681;48.1244025388746;6;2.3;5.2;entre les n° 13 et 14  -  Amiral André Roux (square)
kml_201;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>162</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pierre Bellesculée (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.63382286747645;48.1262067950293;6;2.6;5.5;Devant n° 5  -  Pierre Bellesculée (rue)
kml_202;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>8963</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pré Botté (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.67687999246211;48.1093383287393;;0;0;au n°38  -  Pré Botté (rue du)
kml_203;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>163</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pierre Bellesculée (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.63369714242839;48.1261861471598;6;3.5;4.5;Devant N° 4  -  Pierre Bellesculée (rue)
kml_204;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>179</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Benjamin Franklin (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>e";-1.63540443442209;48.1250179899999;;3.4;4.5;entrée parking  -  Benjamin Franklin (rue)
kml_205;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>180</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jean Brulelou (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Au N°";-1.63476809517467;48.1256211902715;6;3.4;4.5;Au N° 1  -  Jean Brulelou (rue)
kml_206;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>3842</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Paul Gauguin (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.6878596808343;48.0966921015486;;5;5;au n°6  -  Paul Gauguin (square)
kml_207;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>7682</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Slovaquie (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.65493198373845;48.0910565847444;;0;0;au n°10 - coté bd  Léon Grimault  -  Slovaquie (square de)
kml_208;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>181</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert Gorgiard (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.63334969502462;48.1253614746401;6;3.3;5;sur parking à l'entrée  près n°5  -  Albert Gorgiard (square)
kml_209;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>191</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Doyen Albert et Pierre Bouzat (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESS";-1.63852114736564;48.1280937243351;6;2;5.5;au droit du n° 44  -  Doyen Albert et Pierre Bouzat (rue)
kml_21;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>720</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Nantes (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 161";-1.68662345366546;48.0990455928697;;2;5;au n° 161: 2 sur le trottoir  1 sur la rue  -  Nantes (rue de)
kml_210;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>156</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis Boulanger (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.63914129298721;48.127435824021;6;3.4;4.5;à proximité du n° 15  16  -  Louis Boulanger (square)
kml_211;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>177</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Nivernais (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dro";-1.70977069229685;48.1217257830643;;3.3;4.5;au droit du n° 7  -  Nivernais (rue du)
kml_212;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>209</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Doyen Albert et Pierre Bouzat (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESS";-1.63618121265814;48.1282578809639;6;2.45;5.5;au droit de la maternelle Jean Rostand  -  Doyen Albert et Pierre Bouzat (rue)
